T,T_idx,category,P_min_needed,imp_100,imp_1k,imp_10k,imp_100k,imp_max,dist_raw,dist_normalized,abs_S,zero_density,spacing_var
137.9735384669887,142,medium,10000.0,56.75076277732959,66.1306265671483,80.57647923463266,84.54969408837985,88.60245917357975,0.1425035875447236,0.0700631769093617,0.7518147335732377,49,0.1391816202924918
138.57096968724338,143,ultra_easy,100.0,79.18017067395688,98.93555774835757,35.990149053639605,-21.03427011249607,98.93555774835757,0.4549276327099392,0.22398211819770558,0.0457525486435405,49,0.1391816202924918
138.87065468677756,144,very_hard,1000000.0,61.98423225006838,73.10271107223733,33.58377261260614,46.340862942061904,85.7401181361049,0.7546126322441182,0.3717904968356182,0.1933529044824874,48,0.13283266317288167
139.4719704579677,145,ultra_easy,100.0,89.56808289366327,95.85371547263442,54.43592914220946,59.60984630769034,97.24473467311682,0.2642384941536875,0.13036950962715643,0.4898221831425762,49,0.12975253975453518
139.77360403602552,146,failing,inf,-40.67948695238165,-58.7097639690095,-14.989000996498781,-22.864011981415743,-14.989000996498781,0.03739508390412993,0.01846277631165369,0.3613066170781928,49,0.12975253975453518
140.0758899517189,147,easy,1000.0,38.185116580900946,97.5093434363831,77.23064181603264,93.13111034899195,97.5093434363831,0.33968099959750475,0.16782478130394732,0.2120095207832827,49,0.12975253975453518
140.6824244422592,148,very_hard,1000000.0,-3.0990820885190904,-6.517733219471439,55.01414009359286,-0.6967700043969794,99.36059672782535,0.44128296176194226,0.2183262935380986,0.0878669477423616,49,0.12975253975453518
140.98667584786455,149,very_hard,1000000.0,-47.66991841497922,-57.400501967970385,0.1734600273140237,23.990615262985866,48.966759716079416,0.13703155615658602,0.0678439587236586,0.2384486205858949,49,0.12975253975453518
141.59715407961343,150,easy,1000.0,70.47377551080629,90.03522119973569,98.70298747339932,87.00403686613889,98.70298747339932,0.47344667559229947,0.23472775921613404,0.4590953827014007,49,0.12975253975453518
141.90338375492095,151,easy,1000.0,55.14819622391934,93.65895624331867,98.82816715602401,77.99807461375698,98.82816715602401,0.7796763508998197,0.3868199143113023,0.3072187403218728,49,0.12975253975453518
142.51783137043438,152,failing,inf,-7126.587231412563,-2677.078539161876,-559.0915239506604,-2690.3975829710907,-559.0915239506604,0.5940144371862459,0.29511616651635253,0.0021623487386761,49,0.13020192074642611
142.8260521783297,153,easy,1000.0,12.861760308576473,91.21943659367362,41.74763330943219,19.15441491655469,91.21943659367362,0.28579362929093577,0.14208525160744567,0.1510197370084343,49,0.13020192074642611
143.444494986894,154,ultra_easy,100.0,96.50366462267411,81.17018689074355,72.71996608917422,74.93142160388281,96.50366462267411,0.3326491792733748,0.16560872122483425,0.5413024475552257,50,0.13480111652021648
143.7547198738985,155,ultra_easy,100.0,97.5857227832256,97.02661348790244,70.29969902594256,72.64180903671186,97.5857227832256,0.6428740662778694,0.3202745932368608,0.386804363152844,50,0.13480111652021648
144.37718385261425,156,failing,inf,-94.09872490541144,-27.16819413002427,-160.70868469668778,-121.31872384021578,-27.16819413002427,1.2653380449936265,0.6312511702458783,0.0764839313531828,50,0.13480111652021648
145.00234312651833,157,ultra_easy,100.0,81.00628124836375,64.4269023315599,31.400535624944435,66.09889912585206,95.93254960927754,0.9986393602471821,0.4988873965937692,0.2356100996196302,49,0.13215172413765874
145.31593714430144,158,ultra_easy,100.0,89.84705991929474,87.21628325849477,63.8772907129217,91.78379466815672,91.78379466815672,0.6850453424640648,0.3424616730272491,0.3923251945026123,50,0.12916218738809354
145.94516125941223,159,very_hard,1000000.0,22.284064869908264,40.429588128533844,33.26029382606499,53.077830538959944,99.71853044495134,0.055821227353277436,0.027944029228281677,0.7070975294489433,49,0.12983648793739164
146.26079429339285,160,very_hard,1000000.0,69.11430693996165,47.66579169566023,24.171897616514883,-75.04026674972634,97.93167084077604,0.25981180662734005,0.1301507622284676,0.1348428266471626,49,0.12983648793739164
146.89410967966924,161,very_hard,1000000.0,59.91227244550339,45.32159471985262,63.68736647487195,22.279060226789564,63.68736647487195,0.5286556628903725,0.2651895967874316,0.1826294469311495,50,0.12901215084295692
147.5301673481849,162,very_hard,1000000.0,11.59657140555669,44.54042831778766,58.36650371014982,56.883193099345974,58.36650371014982,0.10740200562528912,0.05394993563194127,0.4980862181826986,50,0.12901215084295692
147.84922824696326,163,very_hard,1000000.0,63.563527751698636,55.913016812949564,59.04394083577622,70.14839562922809,71.04301654141773,0.42646290440364965,0.21436652454018365,0.3377614858961938,50,0.12901215084295692
148.4894216190166,164,failing,inf,-498.9552696121039,-442.25909228712237,-357.9114057515794,-69.91927997861934,-69.91927997861934,1.066656276456996,0.5369006439650578,0.0157407804083411,51,0.13234121135541974
